GEOID,NAME,state,county,tract,pct_age65p,pct_alone65p,poverty_rate,pop_total
36047121400,"Census Tract 1214, Kings County, New York",36,047,121400,12.85,71.63,47.74,4342
36047122000,"Census Tract 1220, Kings County, New York",36,047,122000,7.34,80.51,21.97,6091
36047123700,"Census Tract 1237, Kings County, New York",36,047,123700,0.81,96.16,53.25,7133
36047150200,"Census Tract 1502, Kings County, New York",36,047,150200,13.19,72.51,4.14,2608
36047152200,"Census Tract 1522, Kings County, New York",36,047,152200,10.8,73.85,1.8,3629
36047990100,"Census Tract 9901, Kings County, New York",36,047,990100,,,,0
36061016500,"Census Tract 165, New York County, New York",36,061,016500,25.67,66.59,9.44,6674
36061016600,"Census Tract 166, New York County, New York",36,061,016600,9.73,79.4,30.26,6002
36061016700,"Census Tract 167, New York County, New York",36,061,016700,17.51,71.24,9.23,6058
36061016800,"Census Tract 168, New York County, New York",36,061,016800,21.45,69.45,43.34,5189
36061016900,"Census Tract 169, New York County, New York",36,061,016900,17.76,68.5,10.48,8272
36061017000,"Census Tract 170, New York County, New York",36,061,017000,17.93,66.71,18.05,8100
36061017100,"Census Tract 171, New York County, New York",36,061,017100,15.76,71.42,11.08,9168
36061017200,"Census Tract 172, New York County, New York",36,061,017200,10.61,75.85,27.32,5120
36061017300,"Census Tract 173, New York County, New York",36,061,017300,28.5,57.56,7.7,7868
36061017401,"Census Tract 174.01, New York County, New York",36,061,017401,18.36,67.12,34.5,4531
36061017402,"Census Tract 174.02, New York County, New York",36,061,017402,12.85,75.22,22.89,2661
36061017500,"Census Tract 175, New York County, New York",36,061,017500,21.13,68.11,3.42,10750
36061017700,"Census Tract 177, New York County, New York",36,061,017700,25.97,58.41,9.59,9437
36061017800,"Census Tract 178, New York County, New York",36,061,017800,6.59,87.68,21.9,4278
36061017900,"Census Tract 179, New York County, New York",36,061,017900,17.42,73.46,8.27,8916
36061018000,"Census Tract 180, New York County, New York",36,061,018000,8.7,82.13,43.39,6324
36061018100,"Census Tract 181, New York County, New York",36,061,018100,30.38,49.44,7.75,8859
36061018200,"Census Tract 182, New York County, New York",36,061,018200,14.37,66.96,35.08,7434
36061018300,"Census Tract 183, New York County, New York",36,061,018300,17.25,66.3,7.97,7963
36061018400,"Census Tract 184, New York County, New York",36,061,018400,14.36,73.05,31.22,7387
36061018500,"Census Tract 185, New York County, New York",36,061,018500,27.08,61.92,7.09,4756
36061018600,"Census Tract 186, New York County, New York",36,061,018600,11.35,67.54,37.3,6282
36061018700,"Census Tract 187, New York County, New York",36,061,018700,17.51,66.26,9.43,9524
36061018800,"Census Tract 188, New York County, New York",36,061,018800,10.62,80.59,37.43,4888
36061018900,"Census Tract 189, New York County, New York",36,061,018900,19.28,69.7,38.11,11014
36061019000,"Census Tract 190, New York County, New York",36,061,019000,14.67,75.24,19.63,3790
36061019100,"Census Tract 191, New York County, New York",36,061,019100,24.47,55.9,8.72,9124
36061019200,"Census Tract 192, New York County, New York",36,061,019200,12.61,69.6,48.49,4259
36061019300,"Census Tract 193, New York County, New York",36,061,019300,16.4,64.95,22.51,9896
36061019400,"Census Tract 194, New York County, New York",36,061,019400,15.8,69.04,37.84,5982
36061019500,"Census Tract 195, New York County, New York",36,061,019500,22.54,57.53,13.59,7226
36061019600,"Census Tract 196, New York County, New York",36,061,019600,20.48,63.87,37.96,4297
36061019701,"Census Tract 197.01, New York County, New York",36,061,019701,2.6,95.43,29.01,655
36061019702,"Census Tract 197.02, New York County, New York",36,061,019702,17.68,67.78,16.8,2720
36061019800,"Census Tract 198, New York County, New York",36,061,019800,21.41,58.65,6.94,2433
36061019900,"Census Tract 199, New York County, New York",36,061,019900,18.96,72.03,20.47,8344
36061020000,"Census Tract 200, New York County, New York",36,061,020000,15.7,70.95,9.57,3324
36061020101,"Census Tract 201.01, New York County, New York",36,061,020101,5.17,74.26,10.67,1759
36061020102,"Census Tract 201.02, New York County, New York",36,061,020102,9.37,80.11,14.24,4044
36061020300,"Census Tract 203, New York County, New York",36,061,020300,3.99,70.64,28.85,3834
36061020500,"Census Tract 205, New York County, New York",36,061,020500,13.73,57.63,6.31,5287
36061020600,"Census Tract 206, New York County, New York",36,061,020600,8.55,83.22,24.89,3405
36061020701,"Census Tract 207.01, New York County, New York",36,061,020701,5.1,89.24,26.59,2825
36061020800,"Census Tract 208, New York County, New York",36,061,020800,10.97,78.44,17.23,5686
36061020901,"Census Tract 209.01, New York County, New York",36,061,020901,14.41,67.69,32.79,3498
36061021000,"Census Tract 210, New York County, New York",36,061,021000,16.43,70.54,36.79,6943
36081012100,"Census Tract 121, Queens County, New York",36,081,012100,15.3,73.53,6.46,1935
36081012200,"Census Tract 122, Queens County, New York",36,081,012200,14.01,58.1,16.69,2933
36081012301,"Census Tract 123.01, Queens County, New York",36,081,012301,9.39,80.14,8.78,2917
36081012400,"Census Tract 124, Queens County, New York",36,081,012400,11.25,75.64,7.75,3101
36081012500,"Census Tract 125, Queens County, New York",36,081,012500,8.95,82.38,2.71,1587
36081012601,"Census Tract 126.01, Queens County, New York",36,081,012601,5.82,84.25,7.66,2749
36081012602,"Census Tract 126.02, Queens County, New York",36,081,012602,11.93,75.99,10.53,2715
36081012800,"Census Tract 128, Queens County, New York",36,081,012800,15.09,68.79,10.05,2187
36081013000,"Census Tract 130, Queens County, New York",36,081,013000,12.14,75.24,15.28,1787
36081013200,"Census Tract 132, Queens County, New York",36,081,013200,14.96,65.9,16.05,2112
36081013400,"Census Tract 134, Queens County, New York",36,081,013400,17.59,69.67,14.11,4253
36081013500,"Census Tract 135, Queens County, New York",36,081,013500,19.42,67.29,7.04,1236
36081013600,"Census Tract 136, Queens County, New York",36,081,013600,13.88,73.62,6.7,1866
36081013700,"Census Tract 137, Queens County, New York",36,081,013700,11.32,79.56,3.31,1785
36081013800,"Census Tract 138, Queens County, New York",36,081,013800,11.95,71.64,8.25,3724
36081014000,"Census Tract 140, Queens County, New York",36,081,014000,11.54,73.47,4.81,3716
36081014100,"Census Tract 141, Queens County, New York",36,081,014100,6.15,83.33,11.01,1690
36081014201,"Census Tract 142.01, Queens County, New York",36,081,014201,5.88,82.16,18.28,4541
36081014202,"Census Tract 142.02, Queens County, New York",36,081,014202,21.9,66.92,16.42,2721
36081014300,"Census Tract 143, Queens County, New York",36,081,014300,10.07,82.86,15.1,3456
36081014400,"Census Tract 144, Queens County, New York",36,081,014400,19.79,58.92,22.98,1971
36081014500,"Census Tract 145, Queens County, New York",36,081,014500,13.99,69.07,11.28,2331
36081014700,"Census Tract 147, Queens County, New York",36,081,014700,14.97,74.73,8.12,2712
36081014800,"Census Tract 148, Queens County, New York",36,081,014800,12.2,74.0,16.86,1615
36081014900,"Census Tract 149, Queens County, New York",36,081,014900,4.12,93.47,2.63,1822
36081015000,"Census Tract 150, Queens County, New York",36,081,015000,17.92,64.72,13.27,2562
36081015100,"Census Tract 151, Queens County, New York",36,081,015100,13.25,78.4,7.09,2582
36081015200,"Census Tract 152, Queens County, New York",36,081,015200,13.42,66.22,13.94,2906
36081015300,"Census Tract 153, Queens County, New York",36,081,015300,10.56,81.54,9.49,1922
36081015400,"Census Tract 154, Queens County, New York",36,081,015400,11.69,68.93,9.8,1916
36081015500,"Census Tract 155, Queens County, New York",36,081,015500,8.11,84.14,4.1,2269
36081015600,"Census Tract 156, Queens County, New York",36,081,015600,12.3,66.8,14.3,2976
36081015700,"Census Tract 157, Queens County, New York",36,081,015700,6.49,87.41,8.84,1278
36081015801,"Census Tract 158.01, Queens County, New York",36,081,015801,13.68,55.32,13.35,3991
36081015802,"Census Tract 158.02, Queens County, New York",36,081,015802,13.52,74.79,4.5,4629
36081015900,"Census Tract 159, Queens County, New York",36,081,015900,10.36,81.18,10.24,3359
36081016100,"Census Tract 161, Queens County, New York",36,081,016100,12.39,73.82,8.0,2301
36081016300,"Census Tract 163, Queens County, New York",36,081,016300,24.37,57.48,22.91,3422
36081016400,"Census Tract 164, Queens County, New York",36,081,016400,16.71,49.79,8.01,4082
36081016600,"Census Tract 166, Queens County, New York",36,081,016600,15.76,61.55,11.21,3840
36081016800,"Census Tract 168, Queens County, New York",36,081,016800,12.98,62.37,15.26,3405
36081016900,"Census Tract 169, Queens County, New York",36,081,016900,13.62,74.34,7.2,5573
36081017000,"Census Tract 170, Queens County, New York",36,081,017000,8.11,79.32,15.96,2751
36081017101,"Census Tract 171.01, Queens County, New York",36,081,017101,,,,0
36081017102,"Census Tract 171.02, Queens County, New York",36,081,017102,0.0,,100.0,22
36081017200,"Census Tract 172, Queens County, New York",36,081,017200,17.89,64.92,17.46,1845
36085014100,"Census Tract 141, Richmond County, New York",36,085,014100,16.19,60.66,17.6,2564
36085014604,"Census Tract 146.04, Richmond County, New York",36,085,014604,22.65,50.33,2.13,7041
36085014605,"Census Tract 146.05, Richmond County, New York",36,085,014605,18.33,62.22,5.13,3819
36085014606,"Census Tract 146.06, Richmond County, New York",36,085,014606,15.22,71.24,2.69,5734
36085014607,"Census Tract 146.07, Richmond County, New York",36,085,014607,16.0,66.52,6.31,4725
36085014608,"Census Tract 146.08, Richmond County, New York",36,085,014608,23.38,53.12,2.33,3264
36085014700,"Census Tract 147, Richmond County, New York",36,085,014700,32.62,48.42,2.38,3188
36085015100,"Census Tract 151, Richmond County, New York",36,085,015100,11.44,71.9,5.77,5602
36085015400,"Census Tract 154, Richmond County, New York",36,085,015400,,,,0
36085015601,"Census Tract 156.01, Richmond County, New York",36,085,015601,16.71,69.23,1.79,6075
36085015602,"Census Tract 156.02, Richmond County, New York",36,085,015602,20.48,56.53,11.07,3325
36085015603,"Census Tract 156.03, Richmond County, New York",36,085,015603,14.32,70.62,7.38,4636
36085016901,"Census Tract 169.01, Richmond County, New York",36,085,016901,12.1,66.88,5.82,3679
36085017005,"Census Tract 170.05, Richmond County, New York",36,085,017005,16.41,61.37,3.36,4913
36085017007,"Census Tract 170.07, Richmond County, New York",36,085,017007,9.63,74.44,7.63,6229
36085017009,"Census Tract 170.09, Richmond County, New York",36,085,017009,19.13,64.11,1.02,4710
36085017011,"Census Tract 170.11, Richmond County, New York",36,085,017011,17.72,65.11,10.94,4514
36085017012,"Census Tract 170.12, Richmond County, New York",36,085,017012,22.86,59.97,8.81,4020
36085017013,"Census Tract 170.13, Richmond County, New York",36,085,017013,19.9,53.98,3.45,4508
36085017014,"Census Tract 170.14, Richmond County, New York",36,085,017014,14.29,68.15,3.69,4473
36085017015,"Census Tract 170.15, Richmond County, New York",36,085,017015,20.04,60.82,4.26,2490
36085017016,"Census Tract 170.16, Richmond County, New York",36,085,017016,13.71,70.67,3.25,4405
36085017300,"Census Tract 173, Richmond County, New York",36,085,017300,16.75,68.29,19.19,2329
36085017600,"Census Tract 176, Richmond County, New York",36,085,017600,14.38,68.32,4.68,4897
36085017701,"Census Tract 177.01, Richmond County, New York",36,085,017701,21.3,59.23,1.71,3456
36085017702,"Census Tract 177.02, Richmond County, New York",36,085,017702,22.79,47.78,9.37,2562
36085018100,"Census Tract 181, Richmond County, New York",36,085,018100,39.0,33.68,8.38,3146
36085018701,"Census Tract 187.01, Richmond County, New York",36,085,018701,9.32,80.41,9.89,1791
36085018703,"Census Tract 187.03, Richmond County, New York",36,085,018703,21.86,58.6,5.14,4387
36085018704,"Census Tract 187.04, Richmond County, New York",36,085,018704,27.84,55.19,8.62,3459
36085018901,"Census Tract 189.01, Richmond County, New York",36,085,018901,21.31,59.22,6.2,4562
36085018902,"Census Tract 189.02, Richmond County, New York",36,085,018902,15.94,60.0,14.68,5742
36085019700,"Census Tract 197, Richmond County, New York",36,085,019700,16.69,67.52,8.88,1756
36085019800,"Census Tract 198, Richmond County, New York",36,085,019800,13.47,71.0,8.8,7075
36085020100,"Census Tract 201, Richmond County, New York",36,085,020100,9.27,80.52,12.62,3655
36085020701,"Census Tract 207.01, Richmond County, New York",36,085,020701,7.9,80.92,13.27,3164
36085020702,"Census Tract 207.02, Richmond County, New York",36,085,020702,12.24,73.17,28.83,2133
36085020803,"Census Tract 208.03, Richmond County, New York",36,085,020803,18.08,65.47,13.08,7595
36085020804,"Census Tract 208.04, Richmond County, New York",36,085,020804,19.01,64.28,2.6,6228
36085020805,"Census Tract 208.05, Richmond County, New York",36,085,020805,18.35,61.37,1.77,6337
36085020806,"Census Tract 208.06, Richmond County, New York",36,085,020806,18.6,63.31,6.03,2097
36085021300,"Census Tract 213, Richmond County, New York",36,085,021300,10.52,70.42,11.01,4866
36085022300,"Census Tract 223, Richmond County, New York",36,085,022300,16.58,59.62,26.18,2739
36085022601,"Census Tract 226.01, Richmond County, New York",36,085,022601,13.21,72.39,5.38,6858
36085022602,"Census Tract 226.02, Richmond County, New York",36,085,022602,15.16,79.59,26.67,1425
36061021100,"Census Tract 211, New York County, New York",36,061,021100,13.54,73.14,19.94,10709
36061021200,"Census Tract 212, New York County, New York",36,061,021200,29.9,59.25,12.77,4160
36061021303,"Census Tract 213.03, New York County, New York",36,061,021303,11.67,73.3,18.22,6307
36061021400,"Census Tract 214, New York County, New York",36,061,021400,21.38,72.31,11.29,3143
36061021500,"Census Tract 215, New York County, New York",36,061,021500,9.49,80.68,22.6,4277
36061021600,"Census Tract 216, New York County, New York",36,061,021600,6.35,85.1,20.25,9267
36061021703,"Census Tract 217.03, New York County, New York",36,061,021703,0.0,100.0,0.0,11
36061021800,"Census Tract 218, New York County, New York",36,061,021800,7.44,83.93,17.98,6198
36061021900,"Census Tract 219, New York County, New York",36,061,021900,12.3,70.77,47.32,6121
36061022000,"Census Tract 220, New York County, New York",36,061,022000,12.82,74.88,17.1,6503
36061022102,"Census Tract 221.02, New York County, New York",36,061,022102,6.28,89.9,5.91,2690
36061022200,"Census Tract 222, New York County, New York",36,061,022200,8.94,83.68,24.32,3479
36061022301,"Census Tract 223.01, New York County, New York",36,061,022301,12.85,68.62,16.26,8102
36061022302,"Census Tract 223.02, New York County, New York",36,061,022302,15.81,70.47,30.23,3067
36061022400,"Census Tract 224, New York County, New York",36,061,022400,9.82,78.91,33.02,7363
36061022500,"Census Tract 225, New York County, New York",36,061,022500,16.02,62.99,24.36,10897
36061022600,"Census Tract 226, New York County, New York",36,061,022600,12.8,73.04,25.46,4704
36061022700,"Census Tract 227, New York County, New York",36,061,022700,13.27,76.37,27.56,5321
36061022800,"Census Tract 228, New York County, New York",36,061,022800,13.22,76.16,19.32,6106
36061022900,"Census Tract 229, New York County, New York",36,061,022900,9.63,78.12,26.29,9075
36061023000,"Census Tract 230, New York County, New York",36,061,023000,13.75,73.42,27.9,8589
36061023100,"Census Tract 231, New York County, New York",36,061,023100,10.19,76.89,24.7,6750
36061023200,"Census Tract 232, New York County, New York",36,061,023200,7.26,80.56,35.15,9518
36061023300,"Census Tract 233, New York County, New York",36,061,023300,6.88,82.72,17.69,6974
36061023400,"Census Tract 234, New York County, New York",36,061,023400,8.09,85.5,27.68,4945
36061023501,"Census Tract 235.01, New York County, New York",36,061,023501,6.98,85.83,17.23,6751
36061023502,"Census Tract 235.02, New York County, New York",36,061,023502,8.24,81.13,20.76,1845
36061023600,"Census Tract 236, New York County, New York",36,061,023600,16.29,66.16,18.21,7679
36061023700,"Census Tract 237, New York County, New York",36,061,023700,12.19,73.67,32.18,6439
36061023802,"Census Tract 238.02, New York County, New York",36,061,023802,22.85,68.22,10.04,6219
36061023803,"Census Tract 238.03, New York County, New York",36,061,023803,27.04,54.52,5.76,3021
36061023804,"Census Tract 238.04, New York County, New York",36,061,023804,8.53,89.22,7.05,3530
36061023900,"Census Tract 239, New York County, New York",36,061,023900,19.96,64.84,16.82,3122
